Variable,CTQ1,CTQ2,CTQ3,CTQ4,CTQ5,CTQ6,CTQ7,CTQ8,CTQ9,CTQ10,CTQ11,CTQ12,CTQ13,CTQ14,CTQ15,CTQ16,CTQ17,CTQ18,CTQ19,CTQ20,CTQ21,CTQ22,CTQ23,CTQ24,CTQ25,MPFI1,MPFI2,MPFI3,MPFI4,MPFI5,MPFI6,MPFI7,MPFI8,MPFI9,MPFI10,MPFI11,MPFI12,MPFI13,MPFI14,MPFI15,MPFI16,MPFI17,MPFI18,MPFI19,MPFI20,MPFI21,MPFI22,MPFI23,MPFI24,MPFI25,MPFI26,MPFI27,MPFI28,MPFI29,MPFI30,SCS1,SCS2,SCS3,SCS4,SCS5,SCS6,SCS7,SCS8,SCS9,SCS10,SCS11,SCS12,PWB1,PWB2,PWB3,PWB4,PWB5,PWB6,PWB7,PWB8,PWB9,PWB10,PWB11,PWB12,PWB13,PWB14,PWB15,PWB16,PWB17,PWB18,LEC1,LEC2,LEC3,LEC4,LEC5,LEC6,LEC7,LEC8,LEC9,LEC10,Studii,Orientare_rel,Genul,Varsta,Mediu_prov,self.acceptance,autonomy,purpose,relationship,mastery,growth,PWB,emotional.abuse,physical.abuse,sexual.abuse,emotional.neglect,physical.neglect,self.compassion,flexibility,Zemotional.abuse,Zphysical.abuse,Zsexual.abuse,Zemotional.neglect,Zphysical.neglect,Zself.compassion,Zflexibility,FelxibilityxEA,FelxibilityxPA,FelxibilityxSA,FelxibilityxEN,FelxibilityxPN,CompassionxEA,CompassionxPA,CompassionxSA,CompassionxEN,CompassionxPN,CTQ,ZCTQ,CTQxcomps,CTQxflexibility,Abuse,neglect,ZAbuse,Zneglect,abusexflexib,neglectxflexib,neglectxcompas,abusexcompas
Label,trauma din copilarie,,,,,,,,,,,,,,,,,,,,,,,,,flexibilitatea psihologica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,auto-compasiunea,,,,,,,,,,,,starea de bine psihologica,,,,,,,,,,,,,,,,,,evenimente din viata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zscore(emotional.abuse),Zscore(physical.abuse),Zscore(sexual.abuse),Zscore(emotional.neglect),Zscore(physical.neglect),Zscore(self.compassion),Zscore(flexibility),,,,,,,,,,,,Zscore(CTQ),,,,,Zscore(Abuse),Zscore(neglect),,,,
,1.00,2.00,1.00,1.00,1.00,1.00,1.00,3.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,2.00,5.00,5.00,5.00,6.00,4.00,5.00,5.00,5.00,5.00,2.00,5.00,6.00,6.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,6.00,1.00,6.00,6.00,6.00,5.00,3.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,45.00,2.00,15.00,15.00,15.00,15.00,15.00,15.00,90.00,6.00,8.00,5.00,5.00,5.00,53.00,145.00,-0.89675,-0.05073,-0.53057,-1.06725,-0.80759,1.78023,1.08115,-0.97,-0.05,-0.57,-1.15,-0.87,-1.60,-0.09,-0.94,-1.90,-1.44,29.00,-0.87198,-1.55,-0.94,19.00,9.00,-0.63955,-1.07315,-0.69,-1.16,-1.91,-1.14
,3.00,1.00,4.00,1.00,3.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,2.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,3.00,2.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,5.00,6.00,4.00,4.00,5.00,5.00,2.00,3.00,2.00,4.00,2.00,6.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,2.00,4.00,5.00,2.00,3.00,3.00,3.00,1.00,2.00,3.00,2.00,4.00,3.00,5.00,5.00,3.00,4.00,5.00,4.00,5.00,4.00,2.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,3.00,2.00,21.00,1.00,11.00,15.00,14.00,10.00,14.00,15.00,79.00,12.00,7.00,5.00,8.00,6.00,34.00,137.00,0.03326,-0.25136,-0.53057,-0.53089,-0.56447,-0.45928,0.70690,0.02,-0.18,-0.38,-0.38,-0.40,-0.02,0.12,0.24,0.24,0.26,38.00,-0.42299,0.19,-0.30,24.00,13.00,-0.24900,-0.58982,-0.18,-0.42,0.27,0.11
,5.00,2.00,5.00,1.00,5.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,4.00,4.00,4.00,4.00,5.00,1.00,4.00,3.00,1.00,1.00,6.00,3.00,4.00,5.00,6.00,6.00,4.00,4.00,6.00,6.00,3.00,6.00,2.00,3.00,3.00,2.00,3.00,4.00,2.00,2.00,4.00,4.00,5.00,5.00,4.00,4.00,5.00,4.00,2.00,3.00,2.00,5.00,3.00,4.00,5.00,4.00,3.00,1.00,1.00,4.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,4.00,4.00,3.00,5.00,4.00,4.00,5.00,3.00,5.00,4.00,4.00,3.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,3.00,2.00,33.00,2.00,12.00,12.00,14.00,12.00,11.00,12.00,73.00,18.00,5.00,6.00,21.00,10.00,40.00,120.00,0.96326,-0.65262,-0.28372,1.79337,0.40799,0.24793,-0.08836,-0.09,0.06,0.03,-0.16,-0.04,0.24,-0.16,-0.07,0.44,0.10,60.00,0.67453,0.17,-0.06,29.00,30.00,0.14156,1.46435,-0.01,-0.13,0.36,0.04
,2.00,5.00,5.00,5.00,5.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,2.00,4.00,4.00,4.00,4.00,5.00,1.00,5.00,2.00,3.00,3.00,5.00,3.00,5.00,6.00,5.00,3.00,3.00,4.00,5.00,4.00,3.00,3.00,5.00,4.00,3.00,2.00,6.00,3.00,4.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,2.00,4.00,2.00,3.00,3.00,2.00,3.00,4.00,3.00,3.00,4.00,4.00,3.00,4.00,3.00,4.00,4.00,5.00,1.00,2.00,4.00,5.00,3.00,4.00,4.00,3.00,5.00,4.00,4.00,5.00,2.00,3.00,5.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,27.00,1.00,13.00,11.00,14.00,7.00,8.00,14.00,67.00,22.00,7.00,7.00,21.00,14.00,39.00,102.00,1.58326,-0.25136,-0.03688,1.79337,1.38044,0.13006,-0.93041,-1.47,0.23,0.03,-1.67,-1.28,0.21,-0.03,0.00,0.23,0.18,71.00,1.22330,0.16,-1.14,36.00,32.00,0.68833,1.70602,-0.64,-1.59,0.22,0.09
,4.00,1.00,4.00,1.00,4.00,1.00,3.00,4.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,1.00,1.00,1.00,1.00,5.00,5.00,4.00,3.00,3.00,3.00,6.00,6.00,4.00,6.00,6.00,6.00,6.00,6.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,2.00,4.00,5.00,4.00,5.00,5.00,5.00,1.00,5.00,1.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,31.00,2.00,15.00,14.00,15.00,15.00,15.00,15.00,89.00,14.00,13.00,5.00,7.00,9.00,47.00,163.00,0.34326,0.95241,-0.53057,-0.70968,0.16487,1.07302,1.92320,0.66,1.83,-1.02,-1.36,0.32,0.37,1.02,-0.57,-0.76,0.18,48.00,0.07588,0.08,0.15,32.00,15.00,0.37589,-0.34815,0.72,-0.67,-0.37,0.40
,3.00,2.00,2.00,1.00,4.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,1.00,1.00,1.00,1.00,1.00,6.00,5.00,6.00,6.00,6.00,6.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,4.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,4.00,4.00,3.00,5.00,5.00,3.00,4.00,5.00,5.00,3.00,5.00,5.00,3.00,4.00,4.00,5.00,2.00,4.00,3.00,3.00,5.00,5.00,2.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,3.00,2.00,2.00,30.00,2.00,14.00,15.00,9.00,14.00,11.00,13.00,76.00,12.00,5.00,5.00,10.00,5.00,50.00,170.00,0.03326,-0.65262,-0.53057,-0.17331,-0.80759,1.42663,2.25066,0.07,-1.47,-1.19,-0.39,-1.82,0.05,-0.93,-0.76,-0.25,-1.15,37.00,-0.47288,-0.67,-1.06,22.00,14.00,-0.40522,-0.46898,-0.91,-1.06,-0.67,-0.58
,2.00,1.00,2.00,1.00,2.00,1.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,1.00,3.00,4.00,2.00,1.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,3.00,2.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,3.00,3.00,4.00,2.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,4.00,4.00,5.00,3.00,5.00,4.00,4.00,4.00,4.00,5.00,5.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,2.00,34.00,2.00,13.00,12.00,12.00,13.00,12.00,14.00,76.00,8.00,6.00,13.00,11.00,6.00,36.00,107.00,-0.58675,-0.45199,1.44416,0.00548,-0.56447,-0.22355,-0.69651,0.41,0.31,-1.01,0.00,0.39,0.13,0.10,-0.32,0.00,0.13,44.00,-0.12367,0.03,0.09,27.00,16.00,-0.01466,-0.22732,0.01,0.16,0.05,0.00
,4.00,3.00,4.00,4.00,5.00,1.00,4.00,5.00,1.00,4.00,1.00,1.00,1.00,4.00,1.00,1.00,1.00,2.00,2.00,3.00,1.00,4.00,1.00,1.00,1.00,4.00,4.00,3.00,1.00,2.00,4.00,4.00,4.00,4.00,5.00,4.00,2.00,4.00,4.00,5.00,2.00,2.00,4.00,2.00,2.00,4.00,4.00,4.00,5.00,4.00,5.00,5.00,5.00,4.00,4.00,4.00,2.00,4.00,4.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,48.00,2.00,15.00,14.00,15.00,15.00,15.00,15.00,89.00,20.00,15.00,8.00,9.00,8.00,45.00,110.00,1.27326,1.35367,0.20996,-0.35210,-0.07824,0.83728,-0.55617,-0.71,-0.75,-0.12,0.20,0.04,1.07,1.13,0.18,-0.29,-0.07,60.00,0.67453,0.56,-0.38,43.00,16.00,1.23511,-0.22732,-0.69,0.13,-0.19,1.03
,2.00,2.00,2.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,3.00,1.00,1.00,3.00,3.00,3.00,1.00,1.00,1.00,1.00,1.00,5.00,4.00,2.00,4.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,4.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,3.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,4.00,3.00,3.00,3.00,4.00,3.00,3.00,2.00,3.00,4.00,3.00,3.00,3.00,4.00,5.00,4.00,3.00,5.00,5.00,5.00,5.00,3.00,4.00,5.00,3.00,5.00,5.00,5.00,3.00,5.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,4.00,1.00,2.00,30.00,2.00,11.00,14.00,15.00,12.00,10.00,15.00,77.00,9.00,5.00,9.00,11.00,5.00,38.00,113.00,-0.43174,-0.65262,0.45680,0.00548,-0.80759,0.01219,-0.41583,0.18,0.27,-0.19,0.00,0.34,-0.01,-0.01,0.01,0.00,-0.01,39.00,-0.37311,0.00,0.16,23.00,15.00,-0.32711,-0.34815,0.14,0.14,0.00,0.00
,1.00,2.00,1.00,1.00,2.00,1.00,2.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,3.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,5.00,3.00,3.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,31.00,1.00,15.00,15.00,15.00,15.00,15.00,15.00,90.00,7.00,8.00,5.00,6.00,5.00,52.00,177.00,-0.74175,-0.05073,-0.53057,-0.88847,-0.80759,1.66236,2.57812,-1.91,-0.13,-1.37,-2.29,-2.08,-1.23,-0.08,-0.88,-1.48,-1.34,31.00,-0.77221,-1.28,-1.99,20.00,10.00,-0.56144,-0.95232,-1.45,-2.46,-1.58,-0.93
,1.00,3.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,3.00,3.00,2.00,1.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,2.00,2.00,2.00,4.00,3.00,3.00,3.00,3.00,3.00,3.00,3.00,4.00,4.00,4.00,3.00,4.00,3.00,4.00,5.00,5.00,6.00,6.00,6.00,5.00,6.00,6.00,6.00,2.00,4.00,4.00,4.00,4.00,4.00,5.00,3.00,4.00,2.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,5.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,2.00,35.00,1.00,14.00,14.00,14.00,13.00,13.00,14.00,82.00,9.00,5.00,5.00,13.00,6.00,44.00,117.00,-0.43174,-0.65262,-0.53057,0.36306,-0.56447,0.71941,-0.22870,0.10,0.15,0.12,-0.08,0.13,-0.31,-0.47,-0.38,0.26,-0.41,38.00,-0.42299,-0.30,0.10,19.00,18.00,-0.63955,0.01435,0.15,0.00,0.01,-0.46
,1.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,3.00,1.00,2.00,2.00,2.00,4.00,2.00,3.00,1.00,1.00,1.00,1.00,6.00,4.00,6.00,6.00,6.00,6.00,5.00,6.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,4.00,5.00,4.00,4.00,4.00,3.00,4.00,4.00,4.00,3.00,3.00,4.00,5.00,5.00,5.00,5.00,4.00,3.00,5.00,4.00,5.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,4.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,45.00,2.00,15.00,13.00,15.00,15.00,13.00,12.00,83.00,7.00,6.00,7.00,12.00,7.00,46.00,161.00,-0.74175,-0.45199,-0.03688,0.18427,-0.32136,0.95515,1.82963,-1.36,-0.83,-0.07,0.34,-0.59,-0.71,-0.43,-0.04,0.18,-0.31,39.00,-0.37311,-0.36,-0.68,20.00,18.00,-0.56144,0.01435,-1.03,0.03,0.01,-0.54
,3.00,1.00,3.00,2.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,3.00,2.00,3.00,3.00,1.00,2.00,1.00,1.00,1.00,5.00,2.00,4.00,4.00,5.00,4.00,2.00,3.00,4.00,5.00,5.00,5.00,3.00,4.00,4.00,2.00,2.00,4.00,3.00,4.00,4.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,4.00,3.00,2.00,3.00,4.00,2.00,3.00,4.00,4.00,1.00,2.00,3.00,3.00,3.00,4.00,4.00,3.00,3.00,3.00,4.00,4.00,4.00,3.00,4.00,4.00,5.00,4.00,4.00,3.00,4.00,5.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,25.00,2.00,12.00,12.00,9.00,11.00,12.00,14.00,70.00,11.00,5.00,5.00,13.00,6.00,34.00,112.00,-0.12174,-0.65262,-0.53057,0.36306,-0.56447,-0.45928,-0.46261,0.06,0.30,0.25,-0.17,0.26,0.06,0.30,0.24,-0.17,0.26,40.00,-0.32322,0.15,0.15,21.00,18.00,-0.48333,0.01435,0.22,-0.01,-0.01,0.22
,3.00,1.00,2.00,2.00,3.00,1.00,1.00,2.00,2.00,1.00,3.00,1.00,3.00,2.00,2.00,1.00,2.00,2.00,2.00,2.00,1.00,1.00,2.00,1.00,1.00,5.00,3.00,5.00,4.00,3.00,4.00,4.00,4.00,4.00,4.00,3.00,4.00,3.00,3.00,3.00,2.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,4.00,5.00,4.00,4.00,4.00,3.00,2.00,1.00,2.00,2.00,2.00,3.00,2.00,3.00,4.00,2.00,3.00,1.00,2.00,3.00,3.00,4.00,5.00,3.00,2.00,2.00,1.00,4.00,3.00,3.00,5.00,3.00,2.00,3.00,5.00,4.00,4.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,26.00,2.00,8.00,6.00,11.00,13.00,10.00,11.00,59.00,11.00,7.00,11.00,9.00,6.00,27.00,98.00,-0.12174,-0.25136,0.95048,-0.35210,-0.56447,-1.28437,-1.11753,0.14,0.28,-1.06,0.39,0.63,0.16,0.32,-1.22,0.45,0.72,44.00,-0.12367,0.16,0.14,29.00,14.00,0.14156,-0.46898,-0.16,0.52,0.60,-0.18
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,2.00,3.00,2.00,2.00,3.00,1.00,1.00,2.00,1.00,3.00,4.00,5.00,6.00,4.00,5.00,4.00,5.00,5.00,5.00,4.00,2.00,5.00,4.00,2.00,6.00,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,3.00,4.00,5.00,3.00,4.00,3.00,2.00,4.00,4.00,4.00,4.00,4.00,5.00,5.00,3.00,5.00,4.00,4.00,4.00,3.00,4.00,5.00,5.00,3.00,5.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,35.00,2.00,12.00,11.00,14.00,13.00,11.00,14.00,75.00,5.00,6.00,6.00,10.00,8.00,47.00,148.00,-1.05175,-0.45199,-0.28372,-0.17331,-0.07824,1.07302,1.22149,-1.28,-0.55,-0.35,-0.21,-0.10,-1.13,-0.48,-0.30,-0.19,-0.08,35.00,-0.57266,-0.61,-0.70,17.00,16.00,-0.79577,-0.22732,-0.97,-0.28,-0.24,-0.85
,5.00,5.00,5.00,5.00,5.00,4.00,5.00,4.00,5.00,4.00,5.00,3.00,5.00,5.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,3.00,4.00,6.00,4.00,4.00,2.00,3.00,4.00,4.00,4.00,3.00,4.00,2.00,3.00,5.00,5.00,4.00,4.00,3.00,4.00,3.00,2.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,4.00,3.00,3.00,3.00,4.00,3.00,4.00,4.00,3.00,3.00,4.00,5.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,3.00,2.00,37.00,2.00,13.00,14.00,14.00,14.00,14.00,15.00,84.00,25.00,22.00,20.00,25.00,22.00,42.00,123.00,2.04826,2.75807,3.17204,2.50853,3.32536,0.48367,0.05198,0.11,0.14,0.16,0.13,0.17,0.99,1.33,1.53,1.21,1.61,114.00,3.36846,1.63,0.18,67.00,44.00,3.10977,3.15602,0.16,0.16,1.53,1.50
,2.00,2.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,3.00,3.00,3.00,1.00,3.00,1.00,1.00,1.00,3.00,3.00,4.00,4.00,3.00,2.00,3.00,3.00,3.00,2.00,3.00,4.00,3.00,2.00,2.00,3.00,2.00,2.00,2.00,2.00,3.00,4.00,4.00,3.00,4.00,3.00,3.00,5.00,5.00,4.00,1.00,5.00,3.00,3.00,3.00,2.00,2.00,4.00,2.00,3.00,1.00,1.00,2.00,3.00,3.00,3.00,2.00,2.00,4.00,3.00,4.00,3.00,4.00,3.00,4.00,4.00,3.00,5.00,3.00,4.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,4.00,1.00,2.00,32.00,2.00,10.00,10.00,10.00,11.00,9.00,9.00,59.00,8.00,5.00,5.00,13.00,7.00,30.00,93.00,-0.58675,-0.65262,-0.53057,0.36306,-0.32136,-0.93076,-1.35143,0.79,0.88,0.72,-0.49,0.43,0.55,0.61,0.49,-0.34,0.30,38.00,-0.42299,0.39,0.57,18.00,19.00,-0.71766,0.13519,0.97,-0.18,-0.13,0.67
,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,6.00,6.00,6.00,6.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,4.00,4.00,6.00,6.00,6.00,6.00,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,3.00,3.00,4.00,5.00,5.00,5.00,5.00,3.00,5.00,1.00,3.00,5.00,4.00,5.00,5.00,4.00,5.00,3.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,1.00,2.00,62.00,2.00,14.00,15.00,15.00,14.00,15.00,13.00,86.00,5.00,5.00,7.00,5.00,5.00,47.00,172.00,-1.05175,-0.65262,-0.03688,-1.06725,-0.80759,1.07302,2.34422,-2.47,-1.53,-0.09,-2.50,-1.89,-1.13,-0.70,-0.04,-1.15,-0.87,27.00,-0.97176,-1.04,-2.28,17.00,9.00,-0.79577,-1.07315,-1.87,-2.52,-1.15,-0.85
,2.00,1.00,1.00,1.00,2.00,1.00,1.00,1.00,1.00,1.00,3.00,1.00,1.00,1.00,3.00,2.00,2.00,2.00,2.00,2.00,3.00,2.00,1.00,1.00,1.00,3.00,3.00,3.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,2.00,2.00,2.00,3.00,2.00,3.00,2.00,4.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,3.00,3.00,2.00,3.00,3.00,3.00,4.00,2.00,3.00,2.00,3.00,2.00,3.00,3.00,2.00,4.00,3.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,2.00,41.00,2.00,10.00,8.00,7.00,9.00,9.00,8.00,51.00,7.00,5.00,9.00,10.00,8.00,27.00,66.00,-0.74175,-0.65262,0.45680,-0.17331,-0.07824,-1.28437,-2.61451,1.94,1.71,-1.19,0.45,0.20,0.95,0.84,-0.59,0.22,0.10,39.00,-0.37311,0.48,0.98,21.00,17.00,-0.48333,-0.10648,1.26,0.28,0.14,0.62
,2.00,1.00,2.00,2.00,5.00,1.00,1.00,1.00,1.00,1.00,4.00,3.00,4.00,1.00,2.00,1.00,1.00,3.00,4.00,2.00,1.00,1.00,1.00,1.00,1.00,5.00,3.00,6.00,5.00,5.00,6.00,5.00,6.00,6.00,6.00,4.00,5.00,6.00,5.00,5.00,3.00,2.00,3.00,4.00,4.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,5.00,4.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,4.00,4.00,5.00,5.00,5.00,5.00,4.00,5.00,5.00,4.00,5.00,4.00,3.00,5.00,5.00,4.00,5.00,5.00,5.00,5.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,3.00,1.00,2.00,19.00,2.00,15.00,13.00,15.00,14.00,12.00,15.00,84.00,12.00,5.00,14.00,11.00,5.00,53.00,152.00,0.03326,-0.65262,1.69100,0.00548,-0.80759,1.78023,1.40861,0.05,-0.92,2.38,0.01,-1.14,0.06,-1.16,3.01,0.01,-1.44,47.00,0.02600,0.05,0.04,31.00,15.00,0.29778,-0.34815,0.42,-0.49,-0.62,0.53
,3.00,2.00,3.00,2.00,4.00,1.00,1.00,1.00,3.00,1.00,3.00,1.00,1.00,1.00,1.00,1.00,2.00,2.00,2.00,1.00,1.00,2.00,2.00,1.00,2.00,5.00,2.00,6.00,5.00,4.00,3.00,3.00,3.00,4.00,5.00,4.00,5.00,4.00,5.00,4.00,3.00,3.00,3.00,4.00,3.00,3.00,3.00,3.00,5.00,5.00,4.00,4.00,4.00,4.00,4.00,2.00,4.00,3.00,3.00,4.00,4.00,5.00,2.00,4.00,3.00,3.00,4.00,5.00,4.00,5.00,3.00,3.00,4.00,5.00,4.00,4.00,5.00,2.00,4.00,4.00,4.00,4.00,4.00,4.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,4.00,1.00,2.00,21.00,2.00,14.00,12.00,13.00,12.00,9.00,12.00,72.00,14.00,7.00,7.00,8.00,8.00,41.00,117.00,0.34326,-0.25136,-0.03688,-0.53089,-0.07824,0.36580,-0.22870,-0.08,0.06,0.01,0.12,0.02,0.13,-0.09,-0.01,-0.19,-0.03,44.00,-0.12367,-0.05,0.03,28.00,15.00,0.06345,-0.34815,-0.01,0.08,-0.13,0.02
